Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
26/03/2026 17:50:35,27/02/2026,Anh Đã Không Biết Cách Yêu Em,43,Quang Đăng Trần,199869,5106
26/03/2026 17:50:35,27/02/2026,Ngày Này Năm Ấy,44,Việt Anh,128724,1780
26/03/2026 17:50:35,27/02/2026,Chỉ cần bên anh (Will you marry me?),45,ERIK,21659,341
26/03/2026 17:50:35,27/02/2026,Tặng em đoá hoa hồng,46,Dacol,39323,541
26/03/2026 17:50:35,27/02/2026,Ngàn Năm Ánh Sáng,47,Đặng Vĩnh Thịnh,93161,1270
26/03/2026 17:50:35,27/02/2026,Phép Màu (From Đàn Cá Gỗ Original Soundtrack),48,MAYDAYs,251971,6288
26/03/2026 17:50:35,27/02/2026,Khi 22,49,Ricky Star,35307,545
26/03/2026 17:50:35,27/02/2026,Golden,50,HUNTR/X,56781,273
Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
27/03/2026 17:40:38,27/02/2026,Hôn Lễ Của Em,1,Trọng Nhân,108969,2785
27/03/2026 17:40:38,27/02/2026,Tấm Lòng Cửu Long,2,Ricky Star,62495,1235
27/03/2026 17:40:38,27/02/2026,Đứa Trẻ Mùa Đông Chí,3,Jack - J97,17271,435
27/03/2026 17:40:38,27/02/2026,Anh Tên Là,4,Anh Bằng,27529,502
27/03/2026 17:40:38,27/02/2026,Dạo Bước Hongkong 1999 / 漫步香港1999,5,Bố Lỗ Tích,55947,979
27/03/2026 17:40:38,27/02/2026,Trộm Vía,6,Vũ Thùy Linh,38671,767
27/03/2026 17:40:38,27/02/2026,Vạn Sự Như Ý,7,Trúc Nhân,49088,2096
27/03/2026 17:40:38,27/02/2026,Lò Vi Sóng,8,Quang Hùng MasterD,12726,280
27/03/2026 17:40:38,27/02/2026,Ai Ngoài Anh,9,VSTRA,85206,1698
27/03/2026 17:40:38,27/02/2026,50 Năm Về Sau,10,F47,109029,3749
27/03/2026 17:40:38,27/02/2026,Thanh Tân,11,VƯƠNG BÌNH,26550,405
27/03/2026 17:40:38,27/02/2026,Dạo Này,12,Obito,46052,873
27/03/2026 17:40:38,27/02/2026,Gió Đưa Tình,13,Wren Evans,31737,537
27/03/2026 17:40:38,27/02/2026,CHỜ ANH VỀ,14,"ANH TRAI ""SAY HI""",94759,1946
27/03/2026 17:40:38,27/02/2026,Hôn Vào Đây Đi,15,VSTRA,29790,813
27/03/2026 17:40:38,27/02/2026,OVERDRIVE,16,TWS,11267,183
27/03/2026 17:40:38,27/02/2026,Thiệp Hồng Sai Tên (Tino Remix),17,Thiên Tài,22020,319
27/03/2026 17:40:38,27/02/2026,Nhường Lại Nỗi Đau (Air Remix),18,Ngân Ngân,17640,215
27/03/2026 17:40:38,27/02/2026,AI YÊU ANH NHẤT,19,"ANH TRAI ""SAY HI""",24817,358
27/03/2026 17:40:38,27/02/2026,chẳng phải tình đầu sao đau đến thế,20,MIN,143858,3636
27/03/2026 17:40:38,27/02/2026,NGẤT NGÂY CON GÀ TÂY,21,"ANH TRAI ""SAY HI""",21976,330
27/03/2026 17:40:38,27/02/2026,Hẹn Lần Sau,22,MAYDAYs,49452,777
27/03/2026 17:40:38,27/02/2026,Hẹn Hò Nhưng Không Yêu (Thazh x Đông Remix),23,Wendy Thảo,105898,2384
27/03/2026 17:40:38,27/02/2026,BÍ MẬT NHỎ,24,"ANH TRAI ""SAY HI""",21481,312
27/03/2026 17:40:38,27/02/2026,Lệ Ngang Trời (Ducth x Việt Còi Remix),25,A Tuân,45202,533
27/03/2026 17:40:38,27/02/2026,Thiệp Hồng Sai Tên,26,Nguyễn Thành Đạt,115444,2435
27/03/2026 17:40:38,27/02/2026,SỚM MUỘN THÌ,27,"ANH TRAI ""SAY HI""",93936,1835
27/03/2026 17:40:38,27/02/2026,Chất Gây Hại,28,Quang Hùng MasterD,56336,957
27/03/2026 17:40:38,27/02/2026,GO!,29,CORTIS,41554,529
27/03/2026 17:40:38,27/02/2026,hello em có khỏe không,30,Dfoxie37,50800,810
27/03/2026 17:40:38,27/02/2026,Em Thua Cô Ta (ACV Remix #2),31,Huyền Tranng,92309,1768
27/03/2026 17:40:38,27/02/2026,In Love,32,Low G,100723,1845
27/03/2026 17:40:38,27/02/2026,Người Đầu Tiên,33,Juky San,86629,1361
27/03/2026 17:40:38,27/02/2026,Panorama,34,Richie D. ICY,44423,718
27/03/2026 17:40:38,27/02/2026,Em Thua Cô Ta (#1),35,Thiên Đình,73832,1171
27/03/2026 17:40:38,27/02/2026,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,36,"ANH TRAI ""SAY HI""",107453,2139
27/03/2026 17:40:38,27/02/2026,EYES CLOSED,37,JISOO,16143,275
27/03/2026 17:40:38,27/02/2026,Không Thời Gian,38,Dương Domic,100862,1744
27/03/2026 17:40:38,27/02/2026,Không Buông,39,Hngle,184336,3774
27/03/2026 17:40:38,27/02/2026,The Fate of Ophelia,40,Taylor Swift,51944,868
27/03/2026 17:40:38,27/02/2026,Kho Báu,41,(S)TRONG,184402,5396
27/03/2026 17:40:38,27/02/2026,Nắng Dưới Chân Mây (Hchun Remix),42,Nguyễn Hữu Kha,119740,2826
27/03/2026 17:40:38,27/02/2026,Anh Đã Không Biết Cách Yêu Em,43,Quang Đăng Trần,200254,5114
27/03/2026 17:40:38,27/02/2026,Ngày Này Năm Ấy,44,Việt Anh,129063,1785
27/03/2026 17:40:38,27/02/2026,Chỉ cần bên anh (Will you marry me?),45,ERIK,21725,341
27/03/2026 17:40:38,27/02/2026,Tặng em đoá hoa hồng,46,Dacol,39463,542
27/03/2026 17:40:38,27/02/2026,Ngàn Năm Ánh Sáng,47,Đặng Vĩnh Thịnh,93482,1274
27/03/2026 17:40:38,27/02/2026,Phép Màu (From Đàn Cá Gỗ Original Soundtrack),48,MAYDAYs,252251,6292
27/03/2026 17:40:38,27/02/2026,Khi 22,49,Ricky Star,35377,545
27/03/2026 17:40:38,27/02/2026,Golden,50,HUNTR/X,56941,274
